3.171171,1.723808,1.736985,2.766245,3.187473,3.048129,3.11806,2.874752,2.391811,4.151915,1.316914,2.546743,3.889056,2.208526,1.762746,2.751444,2.111593,2.695375,2.451151,2.384707,2.592003,1.997211,2.879259,3.657049
3.065818,2.218572,1.984033,2.934064,3.334672,3.057433,3.03962,2.814153,2.114068,4.116555,1.219378,2.505268,3.790773,2.068672,1.663865,2.613082,2.042581,2.685683,2.298862,2.260828,2.471267,1.929055,2.828173,3.579106
2.905316,2.021164,1.919177,2.699921,3.369037,3.058367,2.895688,2.671455,1.954233,4.026907,1.139893,2.415079,3.676871,1.897563,1.576894,2.446763,1.942307,2.552517,2.089465,2.167998,2.357052,1.852823,2.782414,3.496204
2.862183,1.563847,1.641081,2.387349,3.304361,2.975821,2.684176,2.532822,1.812276,3.924674,1.067884,2.307303,3.55963,1.702803,1.485271,2.303505,1.860377,2.457686,1.978817,2.046651,2.202918,1.770582,2.745533,3.423065
2.882561,1.364559,1.509973,2.27329,3.192976,2.906568,2.589529,2.414569,1.688194,3.849678,1.020857,2.242723,3.501101,1.542799,1.414918,2.175337,1.780918,2.315591,1.871921,1.954148,2.06461,1.680012,2.651818,3.338978
2.836394,1.802996,1.721607,2.318072,3.199615,2.798803,2.468118,2.3036,1.595333,3.793389,0.946671,2.183074,3.422876,1.483559,1.367094,2.049526,1.72771,2.194883,1.720394,1.808172,1.933967,1.600767,2.594572,3.301099
3.011285,2.004137,1.88764,2.463591,3.228902,2.74284,2.250105,2.13279,1.603731,3.743543,0.93301,2.193405,3.425496,1.483213,1.36804,1.958776,1.692638,2.093395,1.615681,1.71528,1.813739,1.579551,2.58124,3.307836
3.026293,1.642506,1.686091,2.336016,3.086102,2.646311,2.004299,1.942238,1.500156,3.709234,0.902794,2.132383,3.398627,1.447838,1.346182,1.849511,1.607375,1.962154,1.574957,1.652251,1.67759,1.54547,2.573685,3.305203
2.99722,1.275694,1.442201,2.180153,2.804186,2.512735,1.874462,1.822067,1.394785,3.65053,0.836548,2.07156,3.350437,1.337186,1.28438,1.753251,1.5512,1.856712,1.51545,1.559154,1.566542,1.491859,2.489504,3.262105
2.697528,1.162372,1.324554,2.025992,2.503362,2.270879,1.734785,1.698844,1.309034,3.60229,0.806598,2.024918,3.310447,1.234668,1.261902,1.667977,1.446744,1.703298,1.33393,1.418153,1.429099,1.44355,2.439088,3.200312
2.691123,1.359945,1.489424,2.085402,2.373546,2.12885,1.664946,1.649139,1.252695,3.604836,0.771202,1.99076,3.304686,1.201342,1.226716,1.585454,1.379769,1.585412,1.208434,1.320765,1.35182,1.3815,2.433523,3.137422
2.637229,1.70638,1.647379,2.035755,2.380547,2.014545,1.654196,1.65427,1.115943,3.557859,0.731806,1.942195,3.256835,1.162324,1.197901,1.473879,1.278296,1.510056,1.169479,1.271746,1.312368,1.343147,2.41341,3.071691
2.730454,1.684355,1.671885,2.028791,2.384183,1.932076,1.649535,1.615259,1.077796,3.49227,0.737811,1.941453,3.229315,1.117808,1.186903,1.37832,1.203391,1.41597,1.174307,1.431002,1.366008,1.345701,2.423343,3.058629
2.795761,1.328407,1.463217,1.931867,2.310576,1.851609,1.624318,1.555722,1.073265,3.481373,0.757951,1.945821,3.234696,1.11787,1.198742,1.342783,1.195229,1.398928,1.115251,1.327482,1.270227,1.317848,2.424435,3.064265
2.639297,1.10317,1.286952,1.832366,2.095636,1.797779,1.436309,1.459695,0.958362,3.482501,0.764634,1.937355,3.234564,1.081156,1.182454,1.305798,1.137867,1.366144,1.012465,1.164499,1.171424,1.288977,2.422959,3.034485
2.35911,0.965072,1.153899,1.769446,2.001384,1.708142,1.28756,1.318186,0.914632,3.386908,0.732403,1.880174,3.223788,1.036158,1.153908,1.229555,1.092711,1.273236,0.962291,1.073751,1.084919,1.253383,2.392986,2.985171
2.263274,0.886476,1.109366,1.692176,1.862265,1.606891,1.234685,1.277143,0.919926,3.361851,0.722766,1.854863,3.237206,0.980951,1.142062,1.196528,1.064259,1.213317,0.933874,1.081687,1.063151,1.248918,2.371764,2.939671
2.242103,0.89676,1.11349,1.684105,1.712341,1.563423,1.231667,1.263322,0.892065,3.309696,0.722292,1.858109,3.2285,0.976989,1.123951,1.19876,1.04499,1.166733,0.933431,1.080595,1.077055,1.203529,2.366657,2.923874
2.279534,0.914649,1.11138,1.757006,1.690683,1.530293,1.251824,1.27682,0.879336,3.333577,0.737495,1.847459,3.16456,0.968777,1.140892,1.182848,1.075495,1.129078,0.950939,1.066225,1.082647,1.206984,2.380904,2.901916
2.248074,0.913053,1.106325,1.707716,1.631965,1.509829,1.226166,1.269293,0.818695,3.345558,0.733937,1.828713,3.125975,0.954622,1.13486,1.1912,1.043453,1.117026,0.911759,1.055516,1.069103,1.207758,2.356729,2.851161
2.251196,0.944175,1.118171,1.631812,1.489767,1.419697,1.221335,1.263341,0.817625,3.335359,0.736016,1.816559,3.081719,0.950021,1.12088,1.177516,1.006487,1.089203,0.900427,1.054836,1.066545,1.177394,2.354228,2.829701
2.101734,0.93927,1.097902,1.610166,1.427001,1.391108,1.201003,1.230701,0.785412,3.331233,0.714997,1.810468,3.035116,0.949445,1.117808,1.174335,1.005303,1.022886,0.889041,1.065139,1.048977,1.18959,2.328799,2.817046
2.093444,0.977168,1.089027,1.567215,1.345875,1.40149,1.221634,1.287815,0.784117,3.33979,0.737382,1.801632,3.010296,0.960352,1.15451,1.181557,1.035036,1.043964,0.921739,1.059719,1.071791,1.192011,2.351185,2.79331
2.069883,0.9402,1.084787,1.530138,1.337232,1.395856,1.213647,1.266814,0.728482,3.260106,0.729624,1.788003,2.910465,0.934336,1.155456,1.180939,1.028712,1.053252,0.891703,1.045753,1.076612,1.140485,2.330849,2.741207
1.932982,0.997129,1.105269,1.556461,1.318297,1.359897,1.22495,1.275091,0.725748,3.246046,0.744306,1.781068,2.861791,0.928855,1.164667,1.179086,1.057299,1.064464,0.903586,1.052399,1.084117,1.130227,2.346081,2.731521
1.852841,0.938296,1.085199,1.541717,1.263862,1.329617,1.212937,1.247395,0.788932,3.203552,0.708159,1.7648,2.832199,0.948411,1.175035,1.171377,1.010844,1.098563,0.904327,1.060374,1.065643,1.117084,2.347068,2.738173
1.823416,0.915509,1.046689,1.459885,1.238344,1.330449,1.200196,1.243399,0.788715,3.17438,0.709144,1.752839,2.80233,0.949345,1.194523,1.175671,1.012474,1.041376,0.919597,1.047421,1.065811,1.115334,2.349675,2.726142
1.774512,0.88911,1.056615,1.458381,1.263559,1.337297,1.20854,1.246385,0.831916,3.16307,0.729595,1.754737,2.777991,0.977385,1.2038,1.177119,1.008071,1.058945,0.917232,1.066743,1.076887,1.160618,2.339849,2.70829
1.748091,0.84042,0.979203,1.406518,1.201105,1.308389,1.200828,1.232895,0.808384,3.113186,0.720801,1.739129,2.761305,0.971692,1.188937,1.188223,0.980958,0.991717,0.921462,1.041667,1.066156,1.201188,2.320063,2.693263
1.688482,0.868856,0.954961,1.470991,1.243382,1.329246,1.210802,1.25331,0.862496,3.163469,0.732945,1.723558,2.775653,0.992596,1.211849,1.196095,1.006561,1.020336,0.934156,1.112923,1.068773,1.169106,2.322022,2.645119
1.67012,0.880868,0.974422,1.395343,1.233756,1.377603,1.199186,1.232609,0.882768,3.190427,0.753761,1.745972,2.78823,1.0115,1.2025,1.20379,0.990629,1.067655,0.955674,1.077152,1.068071,1.124347,2.322706,2.616555
1.653526,0.840675,0.985654,1.375047,1.241103,1.34197,1.198274,1.237892,0.916493,3.223251,0.743073,1.754225,2.780104,1.00455,1.208619,1.210343,1.025606,1.055085,0.961966,1.101589,1.081506,1.092391,2.352546,2.617052
1.599029,0.861292,0.973085,1.393379,1.213549,1.379388,1.200723,1.231545,0.920332,3.16231,0.744283,1.763346,2.744699,0.997884,1.192684,1.207579,1.023661,1.07633,0.959429,1.115055,1.081427,1.069989,2.326223,2.591588
1.529806,0.857514,0.958857,1.469591,1.220804,1.361276,1.211593,1.251182,0.946757,3.150965,0.7535,1.762535,2.712352,1.008855,1.223958,1.206835,1.025828,1.096783,0.993266,1.120527,1.082914,1.074655,2.340376,2.594633
1.518927,0.853041,0.930063,1.452967,1.240943,1.35986,1.218382,1.250595,0.907539,3.115325,0.743587,1.750854,2.727464,0.98602,1.206789,1.210639,1.015725,1.091332,0.971282,1.108175,1.083081,1.053578,2.357893,2.581629
1.442302,0.832126,0.938201,1.402617,1.187929,1.33817,1.207524,1.241093,0.903855,3.04971,0.728425,1.699484,2.659535,0.971135,1.202761,1.185544,1.030409,1.051456,0.949622,1.079974,1.059887,1.031159,2.320244,2.504301
1.459695,0.873315,0.935602,1.438034,1.238399,1.363222,1.218099,1.238077,0.926093,3.051809,0.7324,1.699176,2.636619,1.004436,1.224495,1.198521,1.035526,1.047639,0.986128,1.098088,1.08323,1.039499,2.303107,2.549016
1.448338,0.853792,0.931855,1.489686,1.239029,1.395981,1.194429,1.241812,0.938992,3.070897,0.756957,1.69513,2.640046,1.008395,1.209351,1.20231,1.01789,1.047854,0.982891,1.104136,1.06908,1.056351,2.301622,2.559542
1.392189,0.855839,0.938177,1.493665,1.272736,1.580599,1.203682,1.232044,0.932584,3.066983,0.753586,1.67887,2.704646,1.001072,1.214085,1.208722,1.0071,1.081504,0.986934,1.098202,1.066797,1.036519,2.287941,2.489742
1.427884,0.866776,0.942585,1.599754,1.272853,1.525789,1.207026,1.229748,0.957145,3.050598,0.761831,1.677028,2.737471,1.023709,1.211207,1.205032,0.99827,1.084033,0.987387,1.127827,1.084851,1.031834,2.287823,2.477556
1.3958,0.86449,0.941328,1.613323,1.389299,1.896612,1.212824,1.229319,0.954164,3.009625,0.751415,1.665263,2.704994,1.010896,1.212467,1.209872,1.029474,1.192954,0.987379,1.113099,1.07058,1.019225,2.268446,2.434999
1.368385,0.861783,0.947354,1.627735,1.378429,1.761895,1.196515,1.208189,0.923071,3.069564,0.729176,1.632965,2.682864,0.998042,1.203672,1.214812,0.992412,1.183418,0.990109,1.102271,1.054563,1.036005,2.244091,2.418451
1.4105,0.902846,0.961763,1.620252,1.331553,1.6298,1.196654,1.224003,1.006837,3.067015,0.74139,1.637164,2.593789,1.033904,1.215525,1.240017,1.014437,1.154754,0.98473,1.141901,1.079766,1.069368,2.242265,2.433282
1.418651,0.928488,0.946475,1.622685,1.30855,1.541348,1.185249,1.204287,1.025704,3.036459,0.756984,1.628247,2.521924,1.015167,1.217797,1.229229,1.020847,1.095557,0.998564,1.158198,1.072606,1.088315,2.251657,2.385124
1.395177,0.911528,0.953296,1.660515,1.281802,1.465011,1.170495,1.205591,1.016493,2.994095,0.741526,1.622222,2.477973,1.034506,1.22024,1.209158,1.001448,1.055329,0.996771,1.129416,1.05573,1.052975,2.207568,2.33503
1.388931,0.902278,0.951337,1.690558,1.259902,1.437745,1.192146,1.212653,1.030127,3.020197,0.746398,1.625105,2.489612,1.021218,1.201325,1.204608,0.996464,1.043385,0.991231,1.12645,1.0613,1.028397,2.204927,2.343011
1.394804,0.888634,0.939211,1.682316,1.216708,1.396006,1.173032,1.182147,1.024472,2.930994,0.704222,1.620497,2.417558,1.00805,1.199506,1.179785,0.96563,1.023284,1.005282,1.107229,1.042436,1.035218,2.184614,2.332388
1.363606,0.893575,0.923392,1.640186,1.18353,1.370733,1.140267,1.203475,0.951039,2.949952,0.691413,1.594621,2.413514,1.005528,1.182017,1.175481,0.947305,0.998812,0.968918,1.101904,1.030124,1.022463,2.16338,2.329639
1.400563,0.874212,0.92025,1.665065,1.171821,1.351717,1.15806,1.204059,0.99737,2.888036,0.695765,1.596537,2.406788,0.999734,1.175617,1.1703,0.971489,1.01641,0.991915,1.080962,1.03663,1.03015,2.147712,2.306877
1.424442,0.899449,0.946567,1.613651,1.194552,1.370425,1.163361,1.198891,1.044504,2.8005,0.695678,1.590573,2.439966,1.00225,1.192356,1.175631,0.967019,1.024768,0.994277,1.10335,1.041432,1.024657,2.127821,2.374602
1.415054,0.922071,0.943751,1.661192,1.201022,1.353318,1.166256,1.203095,0.991355,2.744787,0.689105,1.570878,2.469146,1.008804,1.190958,1.190724,0.957683,1.053413,0.978256,1.105369,1.056101,1.000778,2.143432,2.355805
1.397374,0.926129,0.930529,1.697233,1.201707,1.369126,1.153773,1.190927,0.987738,2.751516,0.693855,1.566994,2.4747,1.006671,1.164504,1.171813,0.948756,1.05166,0.99672,1.130861,1.053458,0.974066,2.121419,2.324573
1.393202,0.901221,0.935118,1.602105,1.185049,1.391926,1.150346,1.181536,1.000264,2.72433,0.691273,1.565893,2.48843,1.006381,1.1718,1.193067,0.969561,1.037624,0.997251,1.119265,1.055419,0.984418,2.11248,2.272739
1.396849,0.906636,0.942526,1.601535,1.215199,1.3826,1.164459,1.18909,1.004004,2.742281,0.688081,1.558396,2.452462,1.008648,1.191027,1.187273,0.943941,1.095288,1.015096,1.111768,1.054092,0.996117,2.12447,2.295228
1.379282,0.90145,0.957468,1.579616,1.191323,1.361649,1.148257,1.201246,1.01476,2.746461,0.686679,1.5385,2.459666,1.010998,1.189034,1.187265,0.954437,1.085416,0.999498,1.121054,1.04502,0.995594,2.134044,2.256881
1.389536,0.907049,0.949234,1.495402,1.190136,1.323812,1.158169,1.179504,0.960587,2.721534,0.68859,1.515251,2.447548,1.000963,1.181984,1.169111,0.926376,1.040202,0.99647,1.100163,1.052473,0.990667,2.086422,2.192843
1.383103,0.893826,0.943536,1.530787,1.204125,1.282748,1.157227,1.183931,0.994945,2.739227,0.683373,1.506205,2.446785,0.9939,1.176775,1.237348,0.930301,1.01735,1.010884,1.120383,1.041417,1.001094,2.09279,2.121844
1.377161,0.888466,0.926609,1.500901,1.20794,1.262137,1.133337,1.192167,1.067916,2.737383,0.692623,1.491889,2.379424,0.99883,1.186251,1.223677,0.957313,1.017327,1.001517,1.117243,1.05023,0.995366,2.052918,2.019251
1.388408,0.922707,0.950487,1.491583,1.186333,1.20868,1.132028,1.171302,1.036946,2.672332,0.683837,1.469584,2.406483,1.01188,1.183502,1.192802,0.941591,1.013088,0.995485,1.122002,1.040638,0.990957,2.026399,1.996009
1.418731,0.893254,0.913464,1.407481,1.159485,1.138745,1.121795,1.17869,1.035799,2.643739,0.660495,1.490778,2.482735,0.984633,1.180215,1.178251,0.936318,0.998889,0.98637,1.116708,1.028486,0.972858,2.011176,2.029431
1.448681,0.921004,0.939507,1.35442,1.192451,1.107219,1.156157,1.195186,1.075418,2.640083,0.678622,1.493125,2.519382,1.00711,1.200331,1.190982,0.939211,1.002722,1.008055,1.129733,1.060366,0.9937,2.03435,2.055976
1.419982,0.906935,0.934761,1.303123,1.179353,1.036959,1.159629,1.212514,1.060324,2.629708,0.678016,1.466021,2.492079,0.996249,1.196004,1.1963,0.933474,0.964901,0.975252,1.117013,1.051105,0.977007,2.009163,2.074653
1.414177,0.901165,0.929291,1.306195,1.165372,0.970255,1.149546,1.189395,1.01959,2.598342,0.665303,1.439691,2.430239,0.989777,1.17349,1.173405,0.886869,0.924377,0.982489,1.120333,1.040229,0.962217,1.985799,2.04869
1.421576,0.914423,0.9373,1.362775,1.207333,0.928254,1.1287,1.178709,1.058518,2.634972,0.670115,1.453076,2.406849,0.993704,1.178781,1.183662,0.930289,0.916642,0.998124,1.146386,1.039923,0.973907,1.954894,2.060141
1.439938,0.922408,0.942772,1.342968,1.251293,0.952561,1.13057,1.170124,1.064702,2.597626,0.660864,1.449025,2.395605,0.994695,1.167926,1.174928,0.952843,0.913503,0.982932,1.18514,1.041456,0.955665,1.954353,2.047216
1.444553,0.893573,0.945421,1.304504,1.232195,0.925283,1.135005,1.15976,1.063308,2.500008,0.651511,1.456348,2.384598,0.982189,1.156917,1.171221,0.914067,0.88873,1.002971,1.187247,1.048047,0.951013,1.919768,2.033667
1.431697,0.923389,0.938006,1.310463,1.215735,0.892154,1.118304,1.155799,1.043376,2.512848,0.657062,1.423384,2.322882,0.978414,1.163392,1.174512,0.921127,0.910474,1.013209,1.166703,1.025345,0.946259,1.908851,2.015804
1.44573,0.91986,0.937844,1.36121,1.214779,0.884242,1.122758,1.16217,1.076993,2.474544,0.647563,1.435576,2.267507,0.9781,1.170885,1.176896,0.935225,0.876029,1.006512,1.140347,1.02098,0.937023,1.903609,2.024555
1.468456,0.898007,0.934999,1.355469,1.20387,0.879616,1.117787,1.149387,1.068142,2.419688,0.640144,1.397348,2.204212,0.959099,1.157349,1.172295,0.926361,0.877309,0.986969,1.135728,1.018459,0.928554,1.881883,1.994401
1.434777,0.89313,0.933146,1.279658,1.210279,0.867658,1.11096,1.140654,1.052668,2.391858,0.62241,1.433316,2.141453,0.944242,1.14485,1.160913,0.907296,0.864119,1.003591,1.187957,1.019902,0.91444,1.887688,1.989088
1.4549,0.8894,0.919937,1.38012,1.206992,0.873503,1.113821,1.146843,1.124675,2.382027,0.633673,1.444211,2.093706,0.970115,1.142321,1.176319,0.942633,0.890356,0.99887,1.14592,1.024945,0.937061,1.860341,1.972095
1.504243,0.907431,0.956248,1.402609,1.210066,0.844063,1.117672,1.140947,1.096869,2.39519,0.653735,1.43377,2.055431,0.96834,1.149826,1.158728,0.936943,0.869603,1.011118,1.193014,1.025257,0.940281,1.862977,1.9312
1.467529,0.902376,0.947172,1.547679,1.208855,0.907476,1.115774,1.155728,1.037873,2.363001,0.633094,1.397643,2.050429,0.952925,1.127619,1.164184,0.890321,0.854238,1.019908,1.171917,1.012017,0.9233,1.85003,1.907629
1.511385,0.921686,0.949299,1.626167,1.244807,0.892042,1.128765,1.149717,1.085341,2.31547,0.63198,1.403311,2.047808,0.959385,1.14077,1.154971,0.912701,0.840899,1.01225,1.172068,1.017702,0.930247,1.854874,1.883301
1.468169,0.913141,0.93941,1.561466,1.226781,0.855383,1.1074,1.129533,1.019724,2.301101,0.64545,1.37397,1.999288,0.954707,1.137225,1.151188,0.919639,0.834121,1.022311,1.153476,1.010728,0.934383,1.830834,1.838566
1.497125,0.903522,0.941981,1.538935,1.208869,0.841391,1.110357,1.135673,1.046858,2.284313,0.646173,1.34552,2.009141,0.968185,1.143516,1.164723,0.947792,0.854384,1.034878,1.187254,1.008809,0.93519,1.836296,1.834089
1.51031,0.917755,0.94837,1.614773,1.228714,0.834575,1.115127,1.153356,1.023444,2.268472,0.6357,1.313043,2.000598,0.954901,1.131571,1.144413,0.933737,0.809371,1.043461,1.189498,1.011446,0.909617,1.825161,1.829047
1.490348,0.91369,0.944527,1.60876,1.20657,0.823963,1.09615,1.141767,1.042112,2.239511,0.63697,1.317193,1.977678,0.973839,1.125213,1.153699,0.939846,0.818546,1.05022,1.192356,1.015712,0.909603,1.816966,1.829673
1.495739,0.906461,0.918414,1.635514,1.168488,0.814635,1.078916,1.121352,1.047466,2.233248,0.623039,1.309082,1.897849,0.944685,1.108416,1.137983,0.930275,0.761772,1.052384,1.123643,0.995128,0.903408,1.780012,1.791822
1.487574,0.918195,0.949816,1.604414,1.200561,0.802924,1.089977,1.131507,1.06416,2.20545,0.630046,1.329434,1.807163,0.951976,1.131957,1.140848,0.943561,0.803888,1.07974,1.122647,1.015638,0.905117,1.804156,1.831129
1.458119,0.925707,0.911292,1.497458,1.180158,0.825769,1.077162,1.127573,1.027152,2.208676,0.625966,1.31761,1.735697,0.934204,1.121345,1.138015,0.924901,0.780921,1.061287,1.134296,1.007061,0.898448,1.80616,1.796155
1.450134,0.909961,0.917954,1.464225,1.206861,0.85229,1.087881,1.118178,1.042517,2.12922,0.634566,1.331226,1.65479,0.947059,1.116603,1.151054,0.936321,0.786083,1.046843,1.172211,1.014124,0.903951,1.786968,1.822522
1.43788,0.926424,0.955032,1.44227,1.1926,0.843818,1.080206,1.128619,1.06363,2.131084,0.631567,1.307477,1.616553,0.935853,1.122183,1.136515,0.943298,0.7801,1.059757,1.177143,1.015469,0.895219,1.746978,1.776724
1.457522,0.916002,0.926077,1.524084,1.166117,0.784824,1.070055,1.116778,1.015265,2.087825,0.623705,1.286377,1.580299,0.910315,1.102693,1.136355,0.913747,0.765688,1.056243,1.248249,1.011186,0.884735,1.7737,1.769669
1.428766,0.926583,0.940107,1.422193,1.185337,0.796588,1.073985,1.120925,1.003435,2.120258,0.624558,1.284549,1.5734,0.921048,1.101689,1.148115,0.925987,0.775487,1.125499,1.1357,1.006411,0.894949,1.724086,1.775767
1.442394,0.925484,0.905466,1.314787,1.211973,0.823283,1.087462,1.161178,1.011779,2.11197,0.622513,1.307014,1.553837,0.933518,1.120083,1.151754,0.928318,0.804378,1.069393,1.121227,0.995978,0.88115,1.725672,1.76801
1.434891,0.921275,0.923802,1.277686,1.177698,0.79716,1.114491,1.219084,0.989595,2.114049,0.615112,1.309406,1.553832,0.928029,1.097027,1.158726,0.94813,0.826341,1.107006,1.108594,1.003319,0.874586,1.72285,1.758271
